mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
61095.155149594386,1811.8478,87274.60672725122,81681.16006477171,10922.867004404297,51.72780769963739,8.267193683316782,35836.0,0.787341,452.1173,-0.0,43.7449,61.88078536068497,,0.7116122996114476,1811.8478,AC0,held,pair_a090_horizontal
61033.2743642337,1898.1263,101150.36906742722,96178.53862213016,10922.867004230784,51.855830857026014,8.472850040002392,35836.0,0.787303,452.0954,-0.0,43.7449,61.83554317065864,,0.7111264993756011,1898.1263,AC0,held,pair_a090_horizontal
60971.43882106304,1984.4047,115025.45951481628,110675.2149546122,10922.867004049253,51.983486947691354,8.679668728042861,35836.0,0.787265,452.0735,-0.0,43.7449,61.79036534582701,,0.7106413831310687,1984.4047,AC0,held,pair_a090_horizontal
60909.648455717215,2070.6832,128899.87582160083,125171.18551279951,10922.867003859708,52.11077226605015,8.887658289470792,35836.0,0.787226,452.0514,-0.0,43.7449,61.74525156904565,,0.7101567553412311,2070.6832,AC0,held,pair_a090_horizontal
60847.90320414817,2156.9616,142773.61436397448,139666.44798223834,10922.867003662179,52.237683080154916,9.096827265815728,35836.0,0.787188,452.0292,-0.0,43.7449,61.700201728061074,,0.7096727112969119,2156.9616,AC0,held,pair_a090_horizontal
60786.20300242011,2243.2401,156646.67183968946,154160.9997513663,10922.867003456662,52.36421561734463,9.307184220756241,35836.0,0.787149,452.0069,-0.0,43.7449,61.65521561400965,,0.7091892494153205,2243.2401,AC0,held,pair_a090_horizontal
60724.5477868061,2329.5186,170519.04670204493,168654.83649512427,10922.867003243176,52.490366050765715,9.518737758889603,35836.0,0.78711,451.9845,-0.0,43.7449,61.61029105796479,,0.7087063681182804,2329.5186,AC0,held,pair_a090_horizontal
60662.937495748134,2415.797,184390.73245476355,183147.95770012375,10922.867003021738,52.61613055078613,9.731496427806722,35836.0,0.787071,451.9621,-0.0,43.7449,61.56543131885701,,0.7082241638527079,2415.797,AC0,held,pair_a090_horizontal
60601.37206442928,2502.0755,198261.7294515386,197640.35784016183,10922.867002792376,52.74150520181277,9.94546888594499,35836.0,0.787032,451.9395,-0.0,43.7449,61.520634676540794,,0.7077424392132509,2502.0755,AC0,held,pair_a090_horizontal
60539.851429752736,2588.354,212132.03427685212,212132.03427581413,10922.867002555104,52.86648607625348,10.160663748063081,35836.0,0.787032,451.9395,-0.0,43.7449,,,0.7072836252219677,2588.354,AC0,held,pair_a090_horizontal
62399.999901459676,-0.0,-212132.03427770257,212132.0342764204,10922.867006877377,52.86648607625858,3.8393362519238696,35836.0,0.764715,439.1248,-0.0,136.4969,61.438175804316415,,0.7105114435599899,0.0,AC1,held,pair_a090_horizontal
62338.56172565536,86.3338,-198705.9582121406,197985.45450446385,10922.867006718825,52.744444603620636,4.047730104340842,35836.0,0.768563,441.3342,-0.0,136.4969,61.585746475175256,,0.7117467198020886,86.3338,AC1,held,pair_a090_horizontal
62276.975979180184,172.6676,-185212.3296800214,183767.6970790778,10922.867006598746,52.62142285489397,4.2559974618688,35836.0,0.772017,443.3174,-0.0,136.4969,61.727381617391075,,0.71286323108417,172.6676,AC1,held,pair_a090_horizontal
62215.24859756279,259.0014,-171658.06725133958,169486.0518470966,10922.867006506569,52.49748238445095,4.464023165630462,35836.0,0.775174,445.1307,-0.0,136.4969,61.86552763292275,,0.713890414085155,259.0014,AC1,held,pair_a090_horizontal
62153.38306992987,345.3352,-158048.3626368265,155145.98912450063,10922.867006433466,52.37266967356135,4.671720879319324,35836.0,0.7781,446.8106,-0.0,136.4969,62.00174117288407,,0.7148474454426624,345.3352,AC1,held,pair_a090_horizontal
62091.38132875699,431.669,-144387.2965906345,140751.80865471612,10922.867006371946,52.24702156253857,4.879023007767121,35836.0,0.780836,448.382,-0.0,136.4969,62.13708275038516,,0.7157473420871308,431.669,AC1,held,pair_a090_horizontal
62029.2442460066,518.0028,-130678.18511388371,126307.00439201218,10922.867006315526,52.12056829293809,5.085874995718262,35836.0,0.783416,449.863,-0.0,136.4969,62.272311933367746,,0.7165995986306519,518.0028,AC1,held,pair_a090_horizontal
